,CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,MONTHLY_AVERAGE_PURCHASE,LIMIT_USAGE,PAYMENTS_TO_MINIMUM_PAYMENT_RATIO,AVERAGE_AMOUNT_PER_PURCHASE,MONTHLY_CASH_ADVANCE,MONTHLY_INSTALLMENTS_PURCHASES,MONTHLY_ONEOFF_PURCHASES,MONTHLY_CASH_ADVANCE_TRANSACTION
3945,C14055,8260.825897,1,3709.71,2420.76,1288.95,2379.462062,1,0.666667,1,0.833333,47,79,8500,6847.476495,7793.867173,0.220676848,12,309.1425,0.97186187,0.878572388,46.95835443,237.9463014,107.4125,302.5948487,50.62685238
975,C11008,1216.893766,1,76.3,76.3,340.3604136,996.0506502,0.166667,0.166667,0.562402515,0.220547569,7.272746196,3,1200,533.085955,7781.671432,0.088455317,12,38.1499237,1.014078138,0.068505328,25.43333333,376.3551842,50.43250523,38.1499237,136.9566081
4943,C15081,1176.088299,1,962.6962561,190.0870816,772.6091745,1106.360593,0.984341768,0.232118732,0.912768164,0.166667,4,22.08273489,1200,27.832777,7751.321328,0.086992855,12,81.50084721,0.980073583,0.003590714,43.59497413,553.1791901,70.53718615,68.24348047,276.5901483
1232,C11275,1134.726574,1,1191.296473,104.8199672,1086.476506,19.555003,1,0.130675417,0.965998279,0.083333,1,29.32219535,1200,78.603131,7639.575747,0.086424177,12,99.27470612,0.945605478,0.010288939,40.62780631,19.55508122,93.72657365,66.84499246,19.555003
8066,C18283,1743.826099,1,1630.07,321.4124526,1630.07,1031.789558,1,0.188506107,1,0.275735687,6.284102282,59,1500,1072.8864,7614.675316,0.094345792,12,135.8391667,1.162550733,0.140897196,27.62830508,311.8292888,135.8391667,142.0875505,164.1904463
368,C10379,5747.761139,1,1627.69,133.5653421,1627.69,2030.479314,1,0.163102518,1,0.176706543,5.225294719,49,5500,2507.704747,7490.453967,0.083333,12,135.6408333,1.04504748,0.334786751,33.21816327,957.5571256,135.6408333,68.24201912,388.5865627
6705,C16892,4364.383487,1,3214.19,297,2917.19,1105.738809,1,0.083333,1,0.166667,4,42,4000,2611.595905,7466.353627,0.091186457,12,267.8491667,1.091095872,0.349781973,76.52833333,552.8682988,243.0991667,297.001188,276.4347023
2737,C12814,1198.763306,1,966.4709517,190.2485861,776.2223656,57.645727,0.984439909,0.232035069,0.91321704,0.083333,2,22.11356729,1200,128.39674,7464.326611,0.086978813,12,81.81225206,0.998969422,0.017201383,43.70488664,57.64595758,70.83222751,68.32608931,28.8228635
8350,C18570,1551.331695,1,349.92,107.1886527,349.92,241.3246859,1,0.122059113,1,0.084601843,3.383030865,12,1500,321.763599,7433.189695,0.211992188,12,29.16,1.03422113,0.043287419,29.16,237.7062937,29.16,73.18083423,71.33387059
7180,C17373,1466.99222,1,230.1,30,200.1,304.4787293,0.5,0.083333,0.5,0.083333,2.935572843,7,1500,415.795291,7328.484531,0.08878163,12,38.35,0.977994813,0.056736872,32.87142857,304.4799472,33.35,30.00012,103.7203795
1060,C11094,8823.284205,1,3719,2293.18,1425.82,29282.10915,1,0.75,1,0.416667,26,61,15500,28150.97869,7321.639932,0.083333,12,309.9166667,0.569244142,3.844900726,60.96721311,5856.417145,118.8183333,254.7977778,1126.234967
2594,C12669,11077.99148,1,3419.92,3419.92,129.2972033,7837.414142,0.5,0.5,0.207753321,0.583333,12,8,12000,10934.50273,7294.953939,0.085072562,12,569.9866667,0.923165957,1.498913197,427.49,1119.631232,51.8632716,569.9866667,653.1178452
679,C10705,820.05973,1,162.56,126.8026958,162.56,948.1513185,0.5,0.128742106,0.5,0.215787728,7.008517755,6,1000,215.685296,7281.645049,0.088844888,12,27.09333333,0.82005973,0.029620408,27.09333333,366.1589587,27.09333333,82.07797446,135.2855699
264,C10274,7755.698607,1,8533.54,4072.76,4460.78,7540.30735,1,0.5,0.833333,0.5,12,72,10000,4758.209146,7256.951816,0.083333,6,1422.256667,0.775569861,0.655676001,118.5213889,2513.435783,892.1563569,1357.586667,628.3589458
6643,C16825,1083.379171,1,9.9,505.0560729,9.9,670.3880261,0.142857,0.338448073,0.142857,0.342236659,4.100037214,1,1900,186.923852,7243.733403,0.464190774,7,9.9000099,0.570199564,0.025804905,9.9,279.8347739,9.9000099,213.1814988,163.5077906
5484,C15637,1643.215639,0.818182,1366.071472,540.7744631,825.2970089,2493.498137,0.842886738,0.215805815,0.665603981,0.363636,9,24.92994337,2500,414.951308,7164.306187,0.093799343,11,147.336896,0.657286256,0.057919259,54.79641297,623.3751576,112.7201804,227.8034766,277.0553486
552,C10575,8997.488544,1,4604.72,4020.33,584.39,1854.533843,0.916667,0.666667,0.75,0.166667,8,46,9000,4201.889848,7060.930982,0.113695494,12,418.6107569,0.999720949,0.595090061,100.1026087,927.265067,64.93222222,502.5409987,231.8167304
6203,C16375,1313.003662,0.888889,810.27,810.27,215.4687217,759.000431,0.111111,0.111111,0.334566156,0.111111,2,1,1500,256.967584,7011.077671,0.128003755,9,810.2708103,0.875335775,0.036651653,810.27,759.00119,71.55825125,810.2708103,379.5002155
1662,C11715,4707.131609,0.636364,7066.08,4534.03,2532.05,5192.290154,0.583333,0.333333,0.5,0.25,12,87,10000,5352.856606,6887.163504,0.08995692,12,1009.440577,0.470713161,0.777222234,81.21931034,1730.763385,422.0083333,1133.508634,432.6908462
5447,C15599,4837.835705,0.909091,1283.4,1140.9,142.5,6312.335558,0.818182,0.818182,0.090909,1,24,34,4500,5190.696125,6825.44203,0.281258796,11,142.5999683,1.075074601,0.760492303,37.74705882,573.8486871,142.5001425,126.7666385,263.0139816
5359,C15510,6372.182817,1,22101.78,22101.78,853.3862037,19513.47483,0.333333,0.333333,0.706965594,0.666667,35,40,7500,39461.9658,6764.853481,0.25,12,5525.450525,0.849624376,5.83338071,552.5445,2439.183134,100.5926138,5525.450525,557.5278523
3791,C13898,5312.289573,1,399.92,289,110.92,7412.140941,0.25,0.083333,0.25,0.583333,19,10,7500,13817.5638,6729.203906,0.083333,12,133.3066667,0.708305276,2.053372731,39.992,1058.877882,36.97333333,289.001156,390.1126811
2706,C12782,1258.769693,1,142,42,100,951.7867,0.166667,0.083333,0.083333,0.443857127,8.673693676,2,1200,300.672826,6720.689968,0.085911669,12,70.999858,1.048974744,0.044738387,71,178.6961467,100.0004,42.000168,109.7325702
3847,C13954,975.637547,0.818182,6897.56,632.4053456,6897.56,4044.929577,0.5,0.309464952,0.5,0.35123752,9.484627043,6,6150,8337.882098,6703.880744,0.272727,12,1149.593333,0.158640252,1.243739621,1149.593333,959.6852438,1149.593333,170.29536,426.4721806
1852,C11912,6668.440979,1,5596.11,2880.91,2715.2,2790.317276,1,0.583333,1,0.166667,14,110,16000,17068.96724,6687.965212,0.083333,12,466.3425,0.416777561,2.552191391,50.87372727,1395.155848,226.2666667,411.5588066,199.3083769
3536,C13635,3682.715337,1,1245.433413,643.5199642,601.9134488,789.024025,0.796264998,0.34463192,0.528373307,0.416667,16,19.03380564,4200,980.81081,6604.763658,0.088574317,12,130.341178,0.876836985,0.148500516,65.43270625,157.8046788,94.93184725,155.6056202,49.31400156
2729,C12806,5266.121863,1,9030.08,6345.65,2684.43,3709.408682,0.916667,0.25,0.833333,0.440071853,16.48333796,28,6000,7973.983573,6567.292367,0.083333,12,820.9160651,0.877686977,1.214196525,322.5028571,702.4248159,268.4431074,2115.216667,225.0398973
8210,C18429,758.118109,0.727273,837.44,146.6398163,837.44,439.4447758,1,0.167273063,1,0.105592356,3.793421385,22,1000,2198.992341,6521.086012,0.098632199,12,69.78666667,0.758118109,0.337212596,38.06545455,346.8091753,69.78666667,73.05410955,115.8439127
553,C10576,9149.4096,1,227.8,227.8,293.2611128,5583.937965,0.333333,0.333333,0.373407332,0.666667,13,4,9500,6710.905443,6510.915661,0.083333,12,56.95005695,0.963095747,1.030716076,56.95,697.9918966,65.44709743,56.95005695,429.5336896
1769,C11828,1238.932482,1,280.09,69,211.09,621.5336516,0.916667,0.083333,0.916667,0.196914254,4.619417216,12,1500,1575.457164,6422.472544,0.181961406,12,25.46271801,0.825954988,0.245303838,23.34083333,263.0305832,19.18999302,69.000276,134.5480658
5949,C16114,2583.247881,1,1337.35,45.65,1291.7,2484.59465,1,0.083333,1,0.5,18,21,3000,819.792196,6404.855484,0.236635286,12,111.4458333,0.861082627,0.127995424,63.68333333,414.0991083,107.6416667,45.6501826,138.0330361
6289,C16463,8692.806679,1,1022.77,1022.77,369.3916665,2970.97936,0.5,0.5,0.376061569,0.25,4,6,9000,5960.192059,6357.931772,0.177798109,12,170.4616667,0.965867409,0.937441966,170.4616667,990.3264533,81.85531672,170.4616667,742.74484
5422,C15574,1193.708983,1,6643.71,4841.7,1802.01,3258.136968,1,0.916667,0.75,0.473983538,13.43224781,39,12500,6446.627837,6340.898794,0.174929584,12,553.6425,0.095496719,1.016674141,170.3515385,572.828785,200.2233333,440.1543854,242.5608144
3094,C13183,6773.941979,1,14215,14215,702.8302974,464.795495,0.583333,0.583333,0.515108649,0.083333,1,30,9000,5773.661106,6338.527589,0.65157252,12,2030.715446,0.75266022,0.910883644,473.8333333,464.7973542,113.7025976,2030.715446,464.795495
540,C10563,5066.461251,1,2274.21,1282.85,991.36,2854.551358,1,0.666667,1,0.75,23,60,5000,5174.255034,6174.387335,0.140093471,12,189.5175,1.01329225,0.838019184,37.9035,317.1723731,82.61333333,160.3561698,124.1109286
1924,C11985,4382.112084,1,294.75,722.8367037,294.75,4945.02074,0.75,0.378896421,0.75,0.916667,25,11,4000,6445.786897,6059.764322,0.085143553,12,32.75,1.095528021,1.063702572,26.79545455,449.5471765,32.75,158.9785193,197.8008296
154,C10159,13673.07961,1,9792.23,3959.81,5832.42,2444.445738,1,0.75,1,0.75,26,216,20000,11717.30794,6042.391629,0.112373489,12,816.0191667,0.683653981,1.939183797,45.33439815,271.605082,486.035,439.9788889,94.01714377
5156,C15300,2762.536531,1,1053.706755,212.4204577,841.2862977,478.933445,0.982046562,0.254736941,0.912601161,0.083333,1,23.34517639,3000,652.759069,6038.567518,0.086382047,12,89.41418834,0.92084551,0.108098331,45.13595176,478.9353607,76.8212824,69.49013648,478.933445
2517,C12590,7442.599092,1,1080,209.9991448,1080,3968.684047,0.666667,0.221258893,0.666667,0.25,29,24,8500,4365.058558,6019.766066,0.083333,12,134.9999325,0.875599893,0.725120962,45,1322.894682,134.9999325,79.09254415,136.851174
4050,C14164,4663.032241,1,1325.31,1325.31,371.4346946,3724.789029,0.333333,0.333333,0.190766616,0.291708769,9.533603617,5,4500,2064.110786,6004.094182,0.100434667,12,331.3278313,1.036229387,0.343783879,265.062,1064.071837,162.2552827,331.3278313,390.701059
5685,C15842,1422.3042,1,1146.142183,542.9136557,603.2285277,115.324837,0.953252206,0.363820889,0.846138077,0.083333,1,28.20240097,3000,3489.163639,5873.275911,0.083333,12,100.1957804,0.4741014,0.594074532,40.63987973,115.3252983,59.40997735,124.3546097,115.324837
5461,C15613,8978.156324,1,482.88,325.52,157.36,72.44379,0.75,0.5,0.75,0.083333,1,15,9500,2112.619409,5817.079142,0.088088867,12,53.65333333,0.945069087,0.363175291,32.192,72.44407978,17.48444444,54.25333333,72.44379
5681,C15838,964.386954,1,1765.144578,881.9049139,883.2396641,1852.449594,0.970437734,0.507947931,0.862380139,0.166667,4,41.01199857,3200,5586.40448,5766.252183,0.166667,12,151.576321,0.301370923,0.968810295,43.03971129,926.2229446,85.34902652,144.6842712,463.1123985
5282,C15429,16115.5964,1,684.74,105.3,579.44,4354.002428,1,0.083333,1,0.583333,15,15,18000,3546.06155,5743.736444,0.214392935,12,57.06166667,0.895310911,0.617378876,45.64933333,622.0007023,48.28666667,105.3004212,290.2668285
8534,C18765,986.84903,1,558.18,48.87941146,558.18,45.311387,1,0.096034785,1,0.083333,1,39,1000,1548.4862,5737.912518,0.091812863,12,46.515,0.98684903,0.269869259,14.31230769,45.31156825,46.515,42.41467584,45.311387
5738,C15897,10243.14763,1,2359.162145,2016.098977,66.95,4501.06755,0.322480394,0.216891942,0.083333,0.25,5,14.06812942,13000,1882.490974,5624.605818,0.099074372,12,609.6396839,0.787934433,0.334688516,167.6955106,1500.35585,66.9502678,774.6172901,900.21351
453,C10470,4700.106602,1,2570,492.46,2077.54,124.563782,0.75,0.166667,0.666667,0.166667,2,40,4500,3259.958288,5620.295192,0.083333,12,285.5555556,1.044468134,0.580033286,64.25,62.28176644,259.6923702,246.2295075,62.281891
5918,C16083,1201.62361,1,55.4,55.4,253.924161,109.3684,0.083333,0.083333,0.16424577,0.083333,2,1,1200,188.413804,5603.542008,0.089033362,12,55.4002216,1.001353008,0.033624055,55.4,109.3688375,128.8334349,55.4002216,54.6842
1921,C11982,11955.30817,1,2465.295601,1206.41234,1258.88326,2108.302563,0.761175116,0.193743638,0.682030236,0.666667,22,22.97292698,13000,3933.35535,5601.587776,0.083333,12,269.9001789,0.91963909,0.702185792,107.3130822,263.5376886,153.815671,518.904066,95.83193468
3091,C13180,791.117673,1,854.2,854.2,70.77241699,4987.94017,0.25,0.25,0.192569014,0.307430986,9.689082904,3,7350,5346.679636,5583.630482,0.416667,12,284.7333333,0.107635058,0.957563301,284.7333333,1352.048753,30.62642989,284.7333333,514.80003
6960,C17148,2073.611538,1,2239.555351,971.1372371,1268.418114,108.209814,0.94256581,0.458788439,0.920929588,0.083333,1,34.73964476,8500,3838.187983,5578.994086,0.178233538,12,198.0016787,0.243954299,0.68797133,64.46684664,108.2102468,114.776972,176.3952537,108.209814
4757,C14888,3139.267322,1,5393.36,2094.44,3298.92,2082.588974,1,0.583333,1,0.454071023,13.91450127,86,3000,4173.119357,5573.463031,0.111676697,12,449.4466667,1.046422441,0.748748011,62.71348837,382.206907,274.91,299.2058853,149.6704003
5594,C15749,921.334338,1,161.6,48.70628277,161.6,18.980421,0.5,0.112104137,0.416667,0.083333,1,6,1500,1757.687136,5482.177329,0.083333,12,26.93333333,0.614222892,0.320618439,26.93333333,18.98049692,32.31997414,36.20612956,18.980421
884,C10914,14581.45914,1,5699.309007,2223.491398,3475.817609,22665.7785,0.983473918,0.856913093,0.933895671,0.833333,30,131.5121601,18500,20941.32551,5433.759888,0.110707895,12,482.9232465,0.788186981,3.853929129,43.33674544,2266.578757,310.1539887,216.2307371,755.52595
6902,C17090,837.631184,1,952.4765965,598.7816725,353.694924,867.928181,0.932291967,0.31899801,0.765742936,0.083333,1,20.60471798,1000,47.1444,5413.385529,0.087573177,12,85.13754542,0.837631184,0.008708857,46.22614089,867.9316527,38.49147749,156.4225203,867.928181
2160,C12226,10905.05381,1,431.93,133.5,298.43,47137.21176,0.583333,0.25,0.5,1,123,21,19600,39048.59762,5394.173671,0.238200225,12,61.70432097,0.556380296,7.239032334,20.56809524,3928.10098,49.73833333,44.5,383.2293639
1506,C11556,5227.616927,1,3571.239393,1796.519409,1774.719984,3819.594336,0.941895147,0.381039127,0.941895147,1,27,58.12629822,5200,4995.602345,5363.753233,0.083333,12,315.9622211,1.005310948,0.931363194,61.43930549,318.299528,157.0167682,392.8991543,141.4664569
1071,C11105,1050.92679,1,150,514.0186836,150,114.462798,0.5,0.136907503,0.5,0.083333,1,6,1000,238.619393,5303.958597,0.086038474,12,25,1.05092679,0.044988925,25,114.4632559,25,312.8746725,114.462798
4490,C14614,7287.084204,1,2335.109445,1550.815111,784.2943342,6605.075695,0.943180414,0.551482351,0.800616803,0.75,24,31.03518443,7500,4293.062891,5255.006819,0.137960128,12,206.3151979,0.971611227,0.816947159,75.24071431,733.8972994,81.63438605,234.3403963,275.2114873
4785,C14918,4929.758948,1,4939.1,4939.1,1798.139928,2365.84349,0.666667,0.666667,1,0.25,7,309,6000,3952.187547,5234.368383,0.114082464,12,617.3871913,0.821626491,0.75504574,15.98414239,788.6144967,149.844994,617.3871913,337.9776414
3281,C13374,4653.854929,1,360,360,562.4053688,4267.21357,0.5,0.5,0.418391651,0.5,17,6,5000,2676.029302,5204.152199,0.083333,12,60,0.930770986,0.514210423,60,711.2022617,112.0173263,60,251.0125629
867,C10897,11654.55492,1,463,74,389,3096.807933,0.583333,0.083333,0.416667,0.416667,17,7,12500,3024.60947,5148.045052,0.083333,12,66.14289494,0.932364394,0.587525835,66.14285714,619.3610911,77.79993776,74.000296,182.1651725
6630,C16812,16259.44857,1,5024.68,3582.45,1442.23,328.698275,1,0.833333,1,0.083333,2,143,18000,4987.235359,5137.504664,0.083333,12,418.7233333,0.903302698,0.970750527,35.13762238,328.6995898,120.1858333,358.2451433,164.3491375
3357,C13452,2962.757731,1,4398.65,300,4098.65,2483.768145,1,0.083333,1,0.333333,9,47,3000,7109.795209,5114.110493,0.083333,12,366.5541667,0.98758591,1.390231052,93.58829787,620.9426572,341.5541667,300.0012,275.9742383
1942,C12004,1302.78269,1,45.65,45.65,141.0309936,576.3005236,0.083333,0.083333,0.111909453,0.389231808,8.696816337,1,1500,351.864266,5104.500905,0.08581691,12,45.6501826,0.868521793,0.068932159,45.65,123.3841702,105.0186776,45.6501826,66.26568865
1402,C11447,2849.47477,1,574.92,351.2292581,574.92,619.8708686,1,0.223859509,1,0.135829727,3.832873065,12,2500,3909.150905,5092.7993,0.088100662,12,47.91,1.139789908,0.767583931,47.91,380.2989721,47.91,130.7476503,161.7248623
522,C10545,4497.213951,1,2001.19,210.43,1790.76,2071.934481,1,0.083333,1,0.179988614,5.230723145,30,4500,3058.768463,5067.863223,0.083333,12,166.7658333,0.999380878,0.603561763,66.70633333,959.2896086,149.23,210.4308417,396.1086112
6480,C16657,11304.51755,1,105.83,105.83,946.0991279,3451.163531,0.333333,0.333333,0.776167148,0.583333,12,4,11500,1987.223626,5037.23698,0.171247482,12,26.45752646,0.983001526,0.394506678,26.4575,493.0236433,101.5781127,26.45752646,287.5969609
417,C10431,9335.31417,1,226.23,226.23,322.8574573,5409.183891,0.166667,0.166667,0.340968198,0.539316295,17.77973663,5,15000,1885.239981,4980.192685,0.083333,12,113.1147738,0.622354278,0.378547599,45.246,835.8088351,78.90703087,113.1147738,304.2330718
4718,C14846,6749.994904,1,2145.728872,1169.622629,976.106243,4561.826799,0.869986949,0.389386993,0.869986949,0.416667,10,36.80623969,11500,4930.710131,4974.373221,0.228310653,12,205.5326687,0.586956079,0.991222394,58.29796497,912.3646299,93.49816919,250.3128101,456.1826799
3122,C13211,1832.096639,1,1560.21,1310.25,249.96,1862.018701,1,0.166667,1,0.083333,1,28,4000,60.712768,4958.944737,0.088529706,12,130.0175,0.45802416,0.012243082,55.72178571,1862.026149,20.83,655.1236898,1862.018701
353,C10364,8939.461145,1,2490.17,905.17,1585,5309.949725,0.5,0.166667,0.416667,0.5,11,8,9500,3957.017497,4951.58548,0.083333,12,415.0283333,0.94099591,0.79914151,311.27125,884.9916208,316.9997464,452.5840948,482.7227023
4515,C14639,7558.010921,1,365.26,188.56,176.7,4738.30754,0.5,0.083333,0.416667,0.666667,25,9,8000,3311.192387,4903.859993,0.09480904,12,60.87666667,0.944751365,0.67522164,40.58444444,592.2881464,35.33997173,188.5607542,189.5323016
6235,C16407,637.379659,1,37.62,419.1798547,37.62,1046.505449,0.25,0.226747882,0.25,0.423560911,8.445759594,3,1500,1691.81869,4887.636705,0.083333,12,12.54,0.424919773,0.34614248,12.54,205.894324,12.54,154.0550421,123.9089791
6542,C16720,1907.779363,1,2074.08,630.9248865,2074.08,1207.137163,1,0.21907999,1,0.349687855,7.22709047,17,1500,1796.60533,4816.916305,0.086089394,12,172.84,1.271852909,0.372978316,122.0047059,287.6701664,172.84,239.990306,167.02948
4755,C14886,11581.9335,1,1958.951326,1277.140504,681.810822,9236.092963,0.953887371,0.385269674,0.885706529,0.5,23,31.26243457,13000,2132.826323,4814.853217,0.150228796,12,171.1375459,0.890917962,0.442968088,62.66150903,1539.348827,64.14942943,276.2438429,401.5692593
1782,C11841,11734.26656,1,1528.12,404.2238431,1528.12,5187.258558,1,0.250980371,0.916667,0.583333,13,38,15500,3624.231423,4804.430447,0.163467847,12,127.3433333,0.757049455,0.754351939,40.21368421,741.0373603,138.9199495,134.214959,399.0198891
7031,C17221,1281.911087,1,3173.5,943.7529398,3173.5,651.192848,1,0.442535118,0.909091,0.090909,4,11,1000,2757.343301,4800.913225,0.164264427,11,288.5,1.281911087,0.57433725,288.5,651.1934992,317.3499683,193.8732507,162.798212
7425,C17626,1439.410201,1,184.7,184.7,174.1169414,733.244757,0.166667,0.166667,0.189001639,0.271592076,6.045335845,2,1500,299.988581,4792.61355,0.086235795,12,92.3498153,0.959606801,0.062593943,92.35,224.9834774,76.77047247,92.3498153,121.2909879
7963,C18177,13318.65912,1,3504.74,3266.29,238.45,1306.849608,0.636364,0.545455,0.272727,0.181818,3,16,17500,2594.820938,4762.246065,0.138632246,11,500.6768568,0.761066235,0.544873344,219.04625,653.4254574,79.48341282,544.381213,435.616536
7719,C17925,1520.956418,1,450.67,123.0309361,450.67,233.1131409,0.916667,0.131749153,0.916667,0.084829975,3.239375485,11,1500,505.658258,4754.136596,0.242467594,12,40.9699851,1.013970945,0.106361744,40.97,229.0003632,40.9699851,77.81892899,71.96237114
7638,C17843,2741.024256,1,950.7285475,424.2562961,526.4722514,36.741165,0.903576078,0.235454549,0.801702528,0.083333,2,22.72792465,3000,542.317437,4738.971247,0.087199456,12,87.68202353,0.913674752,0.114437799,41.83085619,36.74131197,54.72439727,150.1550573,18.3705825
